feature,value,set,chem_prop,tax_pdm,tax_prop,exp,challenge,chem_fp,conctype,groupsplit,alpha,fold
chem_mordred_Xp-4d,2.69286,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_Xp-5d,-0.72656,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_Xp-6d,1.66122,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_Xp-7d,-1.714,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_Xp-1dv,4.92286,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_Xp-2dv,1.19664,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_Xp-3dv,0.71035,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_Xp-4dv,-1.60335,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_Xp-5dv,1.44977,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_Xp-6dv,-0.90388,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_Xp-7dv,0.52231,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_Sp,0.53201,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_MZ,0.91524,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_Mv,-0.70557,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_Mi,-0.36612,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SsCH3,-0.10575,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SdCH2,0.09992,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_StCH,0.06426,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SdsCH,0.94429,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SaaCH,1.4426,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SsssCH,0.22823,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SddC,0.01662,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_StsC,0.61276,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SdssC,0.02662,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SaasC,0.12748,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SaaaC,0.17437,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SssssC,1.39021,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SsNH2,0.18014,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SdNH,-0.09087,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SssNH,0.72916,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SaaNH,0.12127,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_StN,-2.36053,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SdsN,0.17852,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SsssN,0.25079,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SddsN,-0.09925,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SaasN,0.15922,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SssssN,-0.04275,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SsOH,1.06737,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SdO,0.96833,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SssO,1.25855,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SaaO,0.24601,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SsF,1.3324,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SdsssP,0.67366,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SsSH,0.04441,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SdS,0.05096,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SssS,0.1324,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SaaS,0.14722,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SdssS,-0.00681,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SddssS,0.17619,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SsCl,0.22242,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SsBr,0.42439,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_fragCpx,-0.20384,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_fMF,0.52439,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_IC0,-0.07125,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_IC1,0.96619,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_IC3,-0.28668,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_TIC0,0.19714,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_TIC1,-1.11628,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_TIC2,3.80423,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_TIC3,-2.5742,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_TIC4,-0.625,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_CIC2,1.10146,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_CIC3,-0.85448,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_CIC5,0.06795,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_MIC0,0.19682,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_MIC1,-0.8641,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_MIC2,1.22032,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_MIC5,-1.03197,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_ZMIC0,0.3281,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_ZMIC1,-0.01873,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_ZMIC2,0.98758,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_ZMIC4,-0.51713,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_ZMIC5,-0.39847,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_FilterItLogS,-0.4885,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_PEOE_VSA1,-0.07451,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_PEOE_VSA2,-0.22539,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_PEOE_VSA3,-0.13604,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_PEOE_VSA4,-0.29736,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_PEOE_VSA5,-0.12364,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_PEOE_VSA6,-0.60044,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_PEOE_VSA7,-0.34672,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_PEOE_VSA8,-0.22555,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_PEOE_VSA9,-0.18024,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_PEOE_VSA10,-0.22128,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_PEOE_VSA11,-0.08642,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_PEOE_VSA13,-0.0756,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SMR_VSA1,0.05329,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SMR_VSA2,2.27608,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SMR_VSA3,0.59207,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SMR_VSA4,-0.15275,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SMR_VSA5,-0.53332,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SMR_VSA6,-0.09272,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SMR_VSA7,-1.24752,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SMR_VSA9,-0.01746,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SlogP_VSA1,-0.16867,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SlogP_VSA3,0.01027,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SlogP_VSA4,0.18288,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SlogP_VSA5,0.13165,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SlogP_VSA6,0.29126,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SlogP_VSA7,0.07934,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SlogP_VSA8,-0.08062,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SlogP_VSA10,-0.29091,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SlogP_VSA11,-0.50175,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_EState_VSA1,-1.15311,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_EState_VSA2,-1.12028,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_EState_VSA3,-0.62363,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_EState_VSA4,-0.39953,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_EState_VSA5,-0.62197,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_EState_VSA6,-0.55886,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_EState_VSA7,-0.84529,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_EState_VSA8,-0.71398,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_EState_VSA9,-0.44163,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_EState_VSA10,-0.00821,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_VSA_EState2,0.01774,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_VSA_EState3,0.08938,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_VSA_EState4,0.29266,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_VSA_EState5,0.27063,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_VSA_EState6,-0.41512,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_VSA_EState7,-0.11377,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_VSA_EState8,-0.12578,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_VSA_EState9,-0.26948,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_piPC1,-4.31043,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_piPC2,0.95161,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_piPC3,0.0783,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_piPC5,0.25916,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_piPC6,-0.67246,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_piPC7,0.41562,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_piPC8,0.10581,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_piPC9,-0.24432,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_piPC10,-0.03151,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_TpiPC10,0.59628,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SLogP,-0.36768,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SMR,2.83204,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_GGI1,-0.02271,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_GGI2,-2.35023,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_GGI3,-0.56333,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_GGI4,-0.4149,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_GGI5,0.71773,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_GGI6,0.83983,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_GGI7,-0.02064,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_GGI8,0.07271,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_GGI9,0.00567,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_GGI10,-0.07432,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_JGI1,0.07177,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_JGI2,0.15441,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_JGI3,0.05955,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_JGI4,-0.03363,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_JGI5,0.02212,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_JGI6,-0.07574,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_JGI7,0.02123,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_JGI8,-0.03794,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_JGI9,0.04278,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_JGI10,-0.02341,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_JGT10,0.09381,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_MWC01,3.67446,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_MWC09,-1.05901,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_TMWC10,5.46599,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SRW05,1.55465,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SRW09,-0.82262,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_SRW10,-0.39887,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
chem_mordred_MW,1.58146,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Mordred,molar,totallyrandom,0.00016,trainvalid
